,source,destination,fare,tax
207094,IAO,ICY,2000,4
207095,IAO,ICY,2000,4
207096,IAO,ICY,2000,4
207097,IAO,ICY,2000,4
207098,IAO,ICY,2000,4
207099,IAO,ICY,2000,4
207100,IAO,ICY,2000,4
207101,IAO,ICY,2000,4
207102,IAO,ICY,2000,4
207103,IAO,ICY,2000,4
207104,IAO,ICY,2000,4
207105,IAO,ICY,2000,4
207106,IAO,ICY,2000,4
207107,IAO,ICY,2000,4
207108,IAO,ICY,2000,4
207109,IAO,ICY,2000,4
207110,IAO,ICY,2000,4
207111,IAO,ICY,2000,4
207112,IAO,ICY,2000,4
207113,IAO,ICY,2000,4
207114,IAO,ICY,2000,4
207115,IAO,ICY,2000,4
207116,IAO,ICY,2000,4
207117,IAO,ICY,2000,4
207118,IAO,ICY,2000,4
207119,IAO,ICY,2000,4
207120,IAO,ICY,2000,4
207121,IAO,ICY,2000,4
207122,IAO,ICY,2000,4
207123,IAO,ICY,2000,4
207124,IAO,ICY,2000,4
207125,IAO,ICY,2000,4
207126,IAO,ICY,2000,4
207127,IAO,ICY,2000,4
207128,IAO,ICY,2000,4
207129,IAO,ICY,2000,4
207130,IAO,ICY,2000,4
207131,IAO,ICY,2000,4
207132,IAO,ICY,2000,4
207133,IAO,ICY,2000,4
207134,IAO,ICY,2000,4
207135,IAO,ICY,2000,4
207136,IAO,ICY,2000,4
207137,IAO,ICY,2000,4
207138,IAO,ICY,2000,4
207139,IAO,ICY,2000,4
207140,IAO,ICY,2000,4
207141,IAO,ICY,2000,4
207142,IAO,ICY,2000,4
207143,IAO,ICY,2000,4
207144,IAO,ICY,2000,4
207145,IAO,ICY,2000,4
207146,IAO,ICY,2000,4
207147,IAO,ICY,2000,4
207148,IAO,ICY,2000,4
207149,IAO,ICY,2000,4
207150,IAO,ICY,2000,4
207151,IAO,ICY,2000,4
207152,IAO,ICY,2000,4
207153,IAO,ICY,2000,4
207154,IAO,ICY,2000,4
207155,IAO,ICY,2000,4
207156,IAO,ICY,2000,4
207157,IAO,ICY,2000,4
207158,IAO,ICY,2000,4
207159,IAO,ICY,2000,4
207160,IAO,ICY,2000,4
207161,IAO,ICY,2000,4
207162,IAO,ICY,2000,4
207163,IAO,ICY,2000,4
207164,IAO,ICY,2000,4
207165,IAO,ICY,2000,4
207166,IAO,ICY,2000,4
207167,IAO,ICY,2000,4
207168,IAO,ICY,2000,4
207169,IAO,ICY,2000,4
207170,IAO,ICY,2000,4
207171,IAO,ICY,2000,4
207172,IAO,ICY,2000,4
207173,IAO,ICY,2000,4
207174,IAO,ICY,2000,4
207175,IAO,ICY,2000,4
207176,IAO,ICY,2000,4
207177,IAO,ICY,2000,4
207178,IAO,ICY,2000,4
207179,IAO,ICY,2000,4
207180,IAO,ICY,2000,4
207181,IAO,ICY,2000,4
207182,IAO,ICY,2000,4
207183,IAO,ICY,2000,4
207184,IAO,ICY,2000,4
207185,IAO,ICY,2000,4
207186,IAO,ICY,2000,4
207187,IAO,ICY,2000,4
207188,IAO,ICY,2000,4
207189,IAO,ICY,2000,4
207190,IAO,ICY,2000,4
207191,IAO,ICY,2000,4
207192,IAO,ICY,2000,4
207193,IAO,ICY,2000,4
207194,IAO,ICY,2000,4
207195,IAO,ICY,2000,4
207196,IAO,ICY,2000,4
207197,IAO,ICY,2000,4
207198,IAO,ICY,2000,4
207199,IAO,ICY,2000,4
207200,IAO,ICY,2000,4
207201,IAO,ICY,2000,4
207202,IAO,ICY,2000,4
207203,IAO,ICY,2000,4
207204,IAO,ICY,2000,4
207205,IAO,ICY,2000,4
207206,IAO,ICY,2000,4
207207,IAO,ICY,2000,4
207208,IAO,ICY,2000,4
207209,IAO,ICY,2000,4
207210,IAO,ICY,2000,4
207211,IAO,ICY,2000,4
207212,IAO,ICY,2000,4
207213,IAO,ICY,2000,4
207214,IAO,ICY,2000,4
207215,IAO,ICY,2000,4
207216,IAO,ICY,2000,4
207217,IAO,ICY,2000,4
207218,IAO,ICY,2000,4
207219,IAO,ICY,2000,4
207220,IAO,ICY,2000,4
207221,IAO,ICY,2000,4
207222,IAO,ICY,2000,4
207223,IAO,ICY,2000,4
207224,IAO,ICY,2000,4
207225,IAO,ICY,2000,4
207226,IAO,ICY,2000,4
207227,IAO,ICY,2000,4
207228,IAO,ICY,2000,4
207229,IAO,ICY,2000,4
207230,IAO,ICY,2000,4
207231,IAO,ICY,2000,4
207232,IAO,ICY,2000,4
207233,IAO,ICY,2000,4
207234,IAO,ICY,2000,4
207235,IAO,ICY,2000,4
207236,IAO,ICY,2000,4
207237,IAO,ICY,2000,4
207238,IAO,ICY,2000,4
207239,IAO,ICY,2000,4
207240,IAO,ICY,2000,4
207241,IAO,ICY,2000,4
207242,IAO,ICY,2000,4
207243,IAO,ICY,2000,4
207244,IAO,ICY,2000,4
207245,IAO,ICY,2000,4
207246,IAO,ICY,2000,4
207247,IAO,ICY,2000,4
207248,IAO,ICY,2000,4
207249,IAO,ICY,2000,4
207250,IAO,ICY,2000,4
207251,IAO,ICY,2000,4
207252,IAO,ICY,2000,4
207253,IAO,ICY,2000,4
207254,IAO,ICY,2000,4
207255,IAO,ICY,2000,4
207256,IAO,ICY,2000,4
207257,IAO,ICY,2000,4
207258,IAO,ICY,2000,4
207259,IAO,ICY,2000,4
207260,IAO,ICY,2000,4
207261,IAO,ICY,2000,4
207262,IAO,ICY,2000,4
207263,IAO,ICY,2000,4
207264,IAO,ICY,2000,4
207265,IAO,ICY,2000,4
207266,IAO,ICY,2000,4
207267,IAO,ICY,2000,4
207268,IAO,ICY,2000,4
207269,IAO,ICY,2000,4
207270,IAO,ICY,2000,4
207271,IAO,ICY,2000,4
207272,IAO,ICY,2000,4
207273,IAO,ICY,2000,4
207274,IAO,ICY,2000,4
207275,IAO,ICY,2000,4
207276,IAO,ICY,2000,4
207277,IAO,ICY,2000,4
207278,IAO,ICY,2000,4
207279,IAO,ICY,2000,4
207280,IAO,ICY,2000,4
207281,IAO,ICY,2000,4
207282,IAO,ICY,2000,4
207283,IAO,ICY,2000,4
207284,IAO,ICY,2000,4
207285,IAO,ICY,2000,4
207286,IAO,ICY,2000,4
207287,IAO,ICY,2000,4
207288,IAO,ICY,2000,4
207289,IAO,ICY,2000,4
207290,IAO,ICY,2000,4
207291,IAO,ICY,2000,4
207292,IAO,ICY,2000,4
207293,IAO,ICY,2000,4
207294,IAO,ICY,2000,4
207295,IAO,ICY,2000,4
207296,IAO,ICY,2000,4
207297,IAO,ICY,2000,4
207298,IAO,ICY,2000,4
207299,IAO,ICY,2000,4
207300,IAO,ICY,2000,4
207301,IAO,ICY,2000,4
207302,IAO,ICY,2000,4
207303,IAO,ICY,2000,4
207304,IAO,ICY,2000,4
207305,IAO,ICY,2000,4
207306,IAO,ICY,2000,4
207307,IAO,ICY,2000,4
207308,IAO,ICY,2000,4
207309,IAO,ICY,2000,4
207310,IAO,ICY,2000,4
207311,IAO,ICY,2000,4
207312,IAO,ICY,2000,4
207313,IAO,ICY,2000,4
207314,IAO,ICY,2000,4
207315,IAO,ICY,2000,4
207316,IAO,ICY,2000,4
207317,IAO,ICY,2000,4
207318,IAO,ICY,2000,4
207319,IAO,ICY,2000,4
207320,IAO,ICY,2000,4
207321,IAO,ICY,2000,4
207322,IAO,ICY,2000,4
207323,IAO,ICY,2000,4
207324,IAO,ICY,2000,4
207325,IAO,ICY,2000,4
207326,IAO,ICY,2000,4
207327,IAO,ICY,2000,4
207328,IAO,ICY,2000,4
207329,IAO,ICY,2000,4
207330,IAO,ICY,2000,4
207331,IAO,ICY,2000,4
207332,IAO,ICY,2000,4
207333,IAO,ICY,2000,4
207334,IAO,ICY,2000,4
207335,IAO,ICY,2000,4
207336,IAO,ICY,2000,4
207337,IAO,ICY,2000,4
207338,IAO,ICY,2000,4
207339,IAO,ICY,2000,4
207340,IAO,ICY,2000,4
207341,IAO,ICY,2000,4
207342,IAO,ICY,2000,4
207343,IAO,ICY,2000,4
207344,IAO,ICY,2000,4
207345,IAO,ICY,2000,4
207346,IAO,ICY,2000,4
207347,IAO,ICY,2000,4
207348,IAO,ICY,2000,4
207349,IAO,ICY,2000,4
207350,IAO,ICY,2000,4
207351,IAO,ICY,2000,4
207352,IAO,ICY,2000,4
207353,IAO,ICY,2000,4
207354,IAO,ICY,2000,4
207355,IAO,ICY,2000,4
207356,IAO,ICY,2000,4
207357,IAO,ICY,2000,4
207358,IAO,ICY,2000,4
207359,IAO,ICY,2000,4
207360,IAO,ICY,2000,4
207361,IAO,ICY,2000,4
207362,IAO,ICY,2000,4
207363,IAO,ICY,2000,4
207364,IAO,ICY,2000,4
207365,IAO,ICY,2000,4
207366,IAO,ICY,2000,4
207367,IAO,ICY,2000,4
207368,IAO,ICY,2000,4
207369,IAO,ICY,2000,4
207370,IAO,ICY,2000,4
207371,IAO,ICY,2000,4
207372,IAO,ICY,2000,4
207373,IAO,ICY,2000,4
207374,IAO,ICY,2000,4
207375,IAO,ICY,2000,4
207376,IAO,ICY,2000,4
207377,IAO,ICY,2000,4
207378,IAO,ICY,2000,4
207379,IAO,ICY,2000,4
207380,IAO,ICY,2000,4
207381,IAO,ICY,2000,4
207382,IAO,ICY,2000,4
207383,IAO,ICY,2000,4
207384,IAO,ICY,2000,4
207385,IAO,ICY,2000,4
207386,IAO,ICY,2000,4
207387,IAO,ICY,2000,4
207388,IAO,ICY,2000,4
207389,IAO,ICY,2000,4
207390,IAO,ICY,2000,4
207391,IAO,ICY,2000,4
207392,IAO,ICY,2000,4
207393,IAO,ICY,2000,4
207394,IAO,ICY,2000,4
207395,IAO,ICY,2000,4
207396,IAO,ICY,2000,4
207397,IAO,ICY,2000,4
207398,IAO,ICY,2000,4
207399,IAO,ICY,2000,4
207400,IAO,ICY,2000,4
207401,IAO,ICY,2000,4
207402,IAO,ICY,2000,4
207403,IAO,ICY,2000,4
207404,IAO,ICY,2000,4
207405,IAO,ICY,2000,4
207406,IAO,ICY,2000,4
207407,IAO,ICY,2000,4
207408,IAO,ICY,2000,4
207409,IAO,ICY,2000,4
207410,IAO,ICY,2000,4
207411,IAO,ICY,2000,4
207412,IAO,ICY,2000,4
207413,IAO,ICY,2000,4
207414,IAO,ICY,2000,4
207415,IAO,ICY,2000,4
207416,IAO,ICY,2000,4
207417,IAO,ICY,2000,4
207418,IAO,ICY,2000,4
207419,IAO,ICY,2000,4
207420,IAO,ICY,2000,4
207421,IAO,ICY,2000,4
207422,IAO,ICY,2000,4
207423,IAO,ICY,2000,4
207424,IAO,ICY,2000,4
207425,IAO,ICY,2000,4
207426,IAO,ICY,2000,4
207427,IAO,ICY,2000,4
207428,IAO,ICY,2000,4
207429,IAO,ICY,2000,4
207430,IAO,ICY,2000,4
207431,IAO,ICY,2000,4
207432,IAO,ICY,2000,4
207433,IAO,ICY,2000,4
207434,IAO,ICY,2000,4
207435,IAO,ICY,2000,4
207436,IAO,ICY,2000,4
207437,IAO,ICY,2000,4
207438,IAO,ICY,2000,4
207439,IAO,ICY,2000,4
207440,IAO,ICY,2000,4
207441,IAO,ICY,2000,4
207442,IAO,ICY,2000,4
207443,IAO,ICY,2000,4
207444,IAO,ICY,2000,4
207445,IAO,ICY,2000,4
207446,IAO,ICY,2000,4
207447,IAO,ICY,2000,4
207448,IAO,ICY,2000,4
207449,IAO,ICY,2000,4
207450,IAO,ICY,2000,4
207451,IAO,ICY,2000,4
207452,IAO,ICY,2000,4
207453,IAO,ICY,2000,4
207454,IAO,ICY,2000,4
207455,IAO,ICY,2000,4
207456,IAO,ICY,2000,4
207457,IAO,ICY,2000,4
207458,IAO,ICY,2000,4
207459,IAO,ICY,2000,4
207460,IAO,ICY,2000,4
207461,IAO,ICY,2000,4
207462,IAO,ICY,2000,4
207463,IAO,ICY,2000,4
207464,IAO,ICY,2000,4
207465,IAO,ICY,2000,4
207466,IAO,ICY,2000,4
207467,IAO,ICY,2000,4
207468,IAO,ICY,2000,4
207469,IAO,ICY,2000,4
207470,IAO,ICY,2000,4
207471,IAO,ICY,2000,4
207472,IAO,ICY,2000,4
207473,IAO,ICY,2000,4
207474,IAO,ICY,2000,4
207475,IAO,ICY,2000,4
207476,IAO,ICY,2000,4
207477,IAO,ICY,2000,4
207478,IAO,ICY,2000,4
207479,IAO,ICY,2000,4
207480,IAO,ICY,2000,4
207481,IAO,ICY,2000,4
207482,IAO,ICY,2000,4
207483,IAO,ICY,2000,4
207484,IAO,ICY,2000,4
207485,IAO,ICY,2000,4
207486,IAO,ICY,2000,4
207487,IAO,ICY,2000,4
207488,IAO,ICY,2000,4
207489,IAO,ICY,2000,4
207490,IAO,ICY,2000,4
207491,IAO,ICY,2000,4
207492,IAO,ICY,2000,4
207493,IAO,ICY,2000,4
207494,IAO,ICY,2000,4
207495,IAO,ICY,2000,4
207496,IAO,ICY,2000,4
207497,IAO,ICY,2000,4
207498,IAO,ICY,2000,4
207499,IAO,ICY,2000,4
207500,IAO,ICY,2000,4
207501,IAO,ICY,2000,4
207502,IAO,ICY,2000,4
207503,IAO,ICY,2000,4
207504,IAO,ICY,2000,4
207505,IAO,ICY,2000,4
207506,IAO,ICY,2000,4
207507,IAO,ICY,2000,4
207508,IAO,ICY,2000,4
207509,IAO,ICY,2000,4
207510,IAO,ICY,2000,4
207511,IAO,ICY,2000,4
207512,IAO,ICY,2000,4
207513,IAO,ICY,2000,4
207514,IAO,ICY,2000,4
207515,IAO,ICY,2000,4
207516,IAO,ICY,2000,4
207517,IAO,ICY,2000,4
207518,IAO,ICY,2000,4
207519,IAO,ICY,2000,4
207520,IAO,ICY,2000,4
207521,IAO,ICY,2000,4
207522,IAO,ICY,2000,4
207523,IAO,ICY,2000,4
207524,IAO,ICY,2000,4
207525,IAO,ICY,2000,4
207526,IAO,ICY,2000,4
207527,IAO,ICY,2000,4
207528,IAO,ICY,2000,4
207529,IAO,ICY,2000,4
207530,IAO,ICY,2000,4
207531,IAO,ICY,2000,4
207532,IAO,ICY,2000,4
207533,IAO,ICY,2000,4
207534,IAO,ICY,2000,4
207535,IAO,ICY,2000,4
207536,IAO,ICY,2000,4
207537,IAO,ICY,2000,4
207538,IAO,ICY,2000,4
207539,IAO,ICY,2000,4
207540,IAO,ICY,2000,4
207541,IAO,ICY,2000,4
207542,IAO,ICY,2000,4
207543,IAO,ICY,2000,4
207544,IAO,ICY,2000,4
207545,IAO,ICY,2000,4
207546,IAO,ICY,2000,4
207547,IAO,ICY,2000,4
207548,IAO,ICY,2000,4
207549,IAO,ICY,2000,4
207550,IAO,ICY,2000,4
207551,IAO,ICY,2000,4
207552,IAO,ICY,2000,4
207553,IAO,ICY,2000,4
207554,IAO,ICY,2000,4
207555,IAO,ICY,2000,4
207556,IAO,ICY,2000,4
207557,IAO,ICY,2000,4
207558,IAO,ICY,2000,4
207559,IAO,ICY,2000,4
207560,IAO,ICY,2000,4
207561,IAO,ICY,2000,4
207562,IAO,ICY,2000,4
207563,IAO,ICY,2000,4
207564,IAO,ICY,2000,4
207565,IAO,ICY,2000,4
207566,IAO,ICY,2000,4
207567,IAO,ICY,2000,4
207568,IAO,ICY,2000,4
207569,IAO,ICY,2000,4
207570,IAO,ICY,2000,4
207571,IAO,ICY,2000,4
207572,IAO,ICY,2000,4
207573,IAO,ICY,2000,4
207574,IAO,ICY,2000,4
207575,IAO,ICY,2000,4
207576,IAO,ICY,2000,4
207577,IAO,ICY,2000,4
207578,IAO,ICY,2000,4
207579,IAO,ICY,2000,4
207580,IAO,ICY,2000,4
207581,IAO,ICY,2000,4
207582,IAO,ICY,2000,4
207583,IAO,ICY,2000,4
207584,IAO,ICY,2000,4
207585,IAO,ICY,2000,4
207586,IAO,ICY,2000,4
207587,IAO,ICY,2000,4
207588,IAO,ICY,2000,4
207589,IAO,ICY,2000,4
207590,IAO,ICY,2000,4
207591,IAO,ICY,2000,4
207592,IAO,ICY,2000,4
207593,IAO,ICY,2000,4
207594,IAO,ICY,2000,4
207595,IAO,ICY,2000,4
207596,IAO,ICY,2000,4
207597,IAO,ICY,2000,4
207598,IAO,ICY,2000,4
207599,IAO,ICY,2000,4
207600,IAO,ICY,2000,4
207601,IAO,ICY,2000,4
207602,IAO,ICY,2000,4
207603,IAO,ICY,2000,4
207604,IAO,ICY,2000,4
207605,IAO,ICY,2000,4
207606,IAO,ICY,2000,4
207607,IAO,ICY,2000,4
207608,IAO,ICY,2000,4
207609,IAO,ICY,2000,4
207610,IAO,ICY,2000,4
207611,IAO,ICY,2000,4
207612,IAO,ICY,2000,4
207613,IAO,ICY,2000,4
207614,IAO,ICY,2000,4
207615,IAO,ICY,2000,4
207616,IAO,ICY,2000,4
207617,IAO,ICY,2000,4
207618,IAO,ICY,2000,4
207619,IAO,ICY,2000,4
207620,IAO,ICY,2000,4
207621,IAO,ICY,2000,4
207622,IAO,ICY,2000,4
207623,IAO,ICY,2000,4
207624,IAO,ICY,2000,4
207625,IAO,ICY,2000,4
207626,IAO,ICY,2000,4
207627,IAO,ICY,2000,4
207628,IAO,ICY,2000,4
207629,IAO,ICY,2000,4
207630,IAO,ICY,2000,4
207631,IAO,ICY,2000,4
207632,IAO,ICY,2000,4
207633,IAO,ICY,2000,4
207634,IAO,ICY,2000,4
207635,IAO,ICY,2000,4
207636,IAO,ICY,2000,4
207637,IAO,ICY,2000,4
207638,IAO,ICY,2000,4
207639,IAO,ICY,2000,4
207640,IAO,ICY,2000,4
207641,IAO,ICY,2000,4
207642,IAO,ICY,2000,4
207643,IAO,ICY,2000,4
207644,IAO,ICY,2000,4
207645,IAO,ICY,2000,4
207646,IAO,ICY,2000,4
207647,IAO,ICY,2000,4
207648,IAO,ICY,2000,4
207649,IAO,ICY,2000,4
207650,IAO,ICY,2000,4
207651,IAO,ICY,2000,4
207652,IAO,ICY,2000,4
207653,IAO,ICY,2000,4
207654,IAO,ICY,2000,4
207655,IAO,ICY,2000,4
207656,IAO,ICY,2000,4
207657,IAO,ICY,2000,4
207658,IAO,ICY,2000,4
207659,IAO,ICY,2000,4
207660,IAO,ICY,2000,4
207661,IAO,ICY,2000,4
207662,IAO,ICY,2000,4
207663,IAO,ICY,2000,4
207664,IAO,ICY,2000,4
207665,IAO,ICY,2000,4
207666,IAO,ICY,2000,4
207667,IAO,ICY,2000,4
207668,IAO,ICY,2000,4
207669,IAO,ICY,2000,4
207670,IAO,ICY,2000,4
207671,IAO,ICY,2000,4
207672,IAO,ICY,2000,4
207673,IAO,ICY,2000,4
207674,IAO,ICY,2000,4
207675,IAO,ICY,2000,4
207676,IAO,ICY,2000,4
207677,IAO,ICY,2000,4
207678,IAO,ICY,2000,4
207679,IAO,ICY,2000,4
207680,IAO,ICY,2000,4
207681,IAO,ICY,2000,4
207682,IAO,ICY,2000,4
207683,IAO,ICY,2000,4
207684,IAO,ICY,2000,4
207685,IAO,ICY,2000,4
207686,IAO,ICY,2000,4
207687,IAO,ICY,2000,4
207688,IAO,ICY,2000,4
207689,IAO,ICY,2000,4
207690,IAO,ICY,2000,4
207691,IAO,ICY,2000,4
207692,IAO,ICY,2000,4
207693,IAO,ICY,2000,4
207694,IAO,ICY,2000,4
207695,IAO,ICY,2000,4
207696,IAO,ICY,2000,4
207697,IAO,ICY,2000,4
207698,IAO,ICY,2000,4
207699,IAO,ICY,2000,4
207700,IAO,ICY,2000,4
207701,IAO,ICY,2000,4
207702,IAO,ICY,2000,4
207703,IAO,ICY,2000,4
207704,IAO,ICY,2000,4
207705,IAO,ICY,2000,4
207706,IAO,ICY,2000,4
207707,IAO,ICY,2000,4
207708,IAO,ICY,2000,4
207709,IAO,ICY,2000,4
207710,IAO,ICY,2000,4
207711,IAO,ICY,2000,4
207712,IAO,ICY,2000,4
207713,IAO,ICY,2000,4
207714,IAO,ICY,2000,4
207715,IAO,ICY,2000,4
207716,IAO,ICY,2000,4
207717,IAO,ICY,2000,4
207718,IAO,ICY,2000,4
207719,IAO,ICY,2000,4
207720,IAO,ICY,2000,4
207721,IAO,ICY,2000,4
207722,IAO,ICY,2000,4
207723,IAO,ICY,2000,4
207724,IAO,ICY,2000,4
207725,IAO,ICY,2000,4
207726,IAO,ICY,2000,4
207727,IAO,ICY,2000,4
207728,IAO,ICY,2000,4
207729,IAO,ICY,2000,4
207730,IAO,ICY,2000,4
207731,IAO,ICY,2000,4
207732,IAO,ICY,2000,4
207733,IAO,ICY,2000,4
207734,IAO,ICY,2000,4
207735,IAO,ICY,2000,4
207736,IAO,ICY,2000,4
207737,IAO,ICY,2000,4
207738,IAO,ICY,2000,4
207739,IAO,ICY,2000,4
207740,IAO,ICY,2000,4
207741,IAO,ICY,2000,4
207742,IAO,ICY,2000,4
207743,IAO,ICY,2000,4
207744,IAO,ICY,2000,4
207745,IAO,ICY,2000,4
207746,IAO,ICY,2000,4
207747,IAO,ICY,2000,4
207748,IAO,ICY,2000,4
207749,IAO,ICY,2000,4
207750,IAO,ICY,2000,4
207751,IAO,ICY,2000,4
207752,IAO,ICY,2000,4
207753,IAO,ICY,2000,4
207754,IAO,ICY,2000,4
207755,IAO,ICY,2000,4
207756,IAO,ICY,2000,4
207757,IAO,ICY,2000,4
207758,IAO,ICY,2000,4
207759,IAO,ICY,2000,4
207760,IAO,ICY,2000,4
207761,IAO,ICY,2000,4
207762,IAO,ICY,2000,4
207763,IAO,ICY,2000,4
207764,IAO,ICY,2000,4
207765,IAO,ICY,2000,4
207766,IAO,ICY,2000,4
207767,IAO,ICY,2000,4
207768,IAO,ICY,2000,4
207769,IAO,ICY,2000,4
207770,IAO,ICY,2000,4
207771,IAO,ICY,2000,4
207772,IAO,ICY,2000,4
207773,IAO,ICY,2000,4
207774,IAO,ICY,2000,4
207775,IAO,ICY,2000,4
207776,IAO,ICY,2000,4
207777,IAO,ICY,2000,4
207778,IAO,ICY,2000,4
207779,IAO,ICY,2000,4
207780,IAO,ICY,2000,4
207781,IAO,ICY,2000,4
207782,IAO,ICY,2000,4
207783,IAO,ICY,2000,4
207784,IAO,ICY,2000,4
207785,IAO,ICY,2000,4
207786,IAO,ICY,2000,4
207787,IAO,ICY,2000,4
207788,IAO,ICY,2000,4
207789,IAO,ICY,2000,4
207790,IAO,ICY,2000,4
207791,IAO,ICY,2000,4
207792,IAO,ICY,2000,4
207793,IAO,ICY,2000,4
207794,IAO,ICY,2000,4
207795,IAO,ICY,2000,4
207796,IAO,ICY,2000,4
207797,IAO,ICY,2000,4
207798,IAO,ICY,2000,4
207799,IAO,ICY,2000,4
207800,IAO,ICY,2000,4
207801,IAO,ICY,2000,4
207802,IAO,ICY,2000,4
207803,IAO,ICY,2000,4
207804,IAO,ICY,2000,4
207805,IAO,ICY,2000,4
207806,IAO,ICY,2000,4
207807,IAO,ICY,2000,4
207808,IAO,ICY,2000,4
207809,IAO,ICY,2000,4
207810,IAO,ICY,2000,4
207811,IAO,ICY,2000,4
207812,IAO,ICY,2000,4
207813,IAO,ICY,2000,4
207814,IAO,ICY,2000,4
207815,IAO,ICY,2000,4
207816,IAO,ICY,2000,4
207817,IAO,ICY,2000,4
207818,IAO,ICY,2000,4
207819,IAO,ICY,2000,4
207820,IAO,ICY,2000,4
207821,IAO,ICY,2000,4
207822,IAO,ICY,2000,4
207823,IAO,ICY,2000,4
207824,IAO,ICY,2000,4
207825,IAO,ICY,2000,4
207826,IAO,ICY,2000,4
207827,IAO,ICY,2000,4
207828,IAO,ICY,2000,4
207829,IAO,ICY,2000,4
207830,IAO,ICY,2000,4
207831,IAO,ICY,2000,4
207832,IAO,ICY,2000,4
207833,IAO,ICY,2000,4
207834,IAO,ICY,2000,4
207835,IAO,ICY,2000,4
207836,IAO,ICY,2000,4
207837,IAO,ICY,2000,4
207838,IAO,ICY,2000,4
207839,IAO,ICY,2000,4
207840,IAO,ICY,2000,4
207841,IAO,ICY,2000,4
207842,IAO,ICY,2000,4
207843,IAO,ICY,2000,4
207844,IAO,ICY,2000,4
207845,IAO,ICY,2000,4
207846,IAO,ICY,2000,4
207847,IAO,ICY,2000,4
207848,IAO,ICY,2000,4
207849,IAO,ICY,2000,4
207850,IAO,ICY,2000,4
207851,IAO,ICY,2000,4
207852,IAO,ICY,2000,4
207853,IAO,ICY,2000,4
207854,IAO,ICY,2000,4
207855,IAO,ICY,2000,4
207856,IAO,ICY,2000,4
207857,IAO,ICY,2000,4
207858,IAO,ICY,2000,4
207859,IAO,ICY,2000,4
207860,IAO,ICY,2000,4
207861,IAO,ICY,2000,4
207862,IAO,ICY,2000,4
207863,IAO,ICY,2000,4
207864,IAO,ICY,2000,4
207865,IAO,ICY,2000,4
207866,IAO,ICY,2000,4
207867,IAO,ICY,2000,4
207868,IAO,ICY,2000,4
207869,IAO,ICY,2000,4
207870,IAO,ICY,2000,4
207871,IAO,ICY,2000,4
207872,IAO,ICY,2000,4
207873,IAO,ICY,2000,4
207874,IAO,ICY,2000,4
207875,IAO,ICY,2000,4
207876,IAO,ICY,2000,4
207877,IAO,ICY,2000,4
207878,IAO,ICY,2000,4
207879,IAO,ICY,2000,4
207880,IAO,ICY,2000,4
207881,IAO,ICY,2000,4
207882,IAO,ICY,2000,4
207883,IAO,ICY,2000,4
207884,IAO,ICY,2000,4
207885,IAO,ICY,2000,4
207886,IAO,ICY,2000,4
207887,IAO,ICY,2000,4
207888,IAO,ICY,2000,4
207889,IAO,ICY,2000,4
207890,IAO,ICY,2000,4
207891,IAO,ICY,2000,4
207892,IAO,ICY,2000,4
207893,IAO,ICY,2000,4
207894,IAO,ICY,2000,4
207895,IAO,ICY,2000,4
207896,IAO,ICY,2000,4
207897,IAO,ICY,2000,4
207898,IAO,ICY,2000,4
207899,IAO,ICY,2000,4
207900,IAO,ICY,2000,4
207901,IAO,ICY,2000,4
207902,IAO,ICY,2000,4
207903,IAO,ICY,2000,4
207904,IAO,ICY,2000,4
207905,IAO,ICY,2000,4
207906,IAO,ICY,2000,4
207907,IAO,ICY,2000,4
207908,IAO,ICY,2000,4
207909,IAO,ICY,2000,4
207910,IAO,ICY,2000,4
207911,IAO,ICY,2000,4
207912,IAO,ICY,2000,4
207913,IAO,ICY,2000,4
207914,IAO,ICY,2000,4
207915,IAO,ICY,2000,4
207916,IAO,ICY,2000,4
207917,IAO,ICY,2000,4
207918,IAO,ICY,2000,4
207919,IAO,ICY,2000,4
207920,IAO,ICY,2000,4
207921,IAO,ICY,2000,4
207922,IAO,ICY,2000,4
207923,IAO,ICY,2000,4
207924,IAO,ICY,2000,4
207925,IAO,ICY,2000,4
207926,IAO,ICY,2000,4
207927,IAO,ICY,2000,4
207928,IAO,ICY,2000,4
207929,IAO,ICY,2000,4
207930,IAO,ICY,2000,4
207931,IAO,ICY,2000,4
207932,IAO,ICY,2000,4
207933,IAO,ICY,2000,4
207934,IAO,ICY,2000,4
207935,IAO,ICY,2000,4
207936,IAO,ICY,2000,4
207937,IAO,ICY,2000,4
207938,IAO,ICY,2000,4
207939,IAO,ICY,2000,4
207940,IAO,ICY,2000,4
207941,IAO,ICY,2000,4
207942,IAO,ICY,2000,4
207943,IAO,ICY,2000,4
207944,IAO,ICY,2000,4
207945,IAO,ICY,2000,4
207946,IAO,ICY,2000,4
207947,IAO,ICY,2000,4
207948,IAO,ICY,2000,4
207949,IAO,ICY,2000,4
207950,IAO,ICY,2000,4
207951,IAO,ICY,2000,4
207952,IAO,ICY,2000,4
207953,IAO,ICY,2000,4
207954,IAO,ICY,2000,4
207955,IAO,ICY,2000,4
207956,IAO,ICY,2000,4
207957,IAO,ICY,2000,4
207958,IAO,ICY,2000,4
207959,IAO,ICY,2000,4
207960,IAO,ICY,2000,4
207961,IAO,ICY,2000,4
207962,IAO,ICY,2000,4
207963,IAO,ICY,2000,4
207964,IAO,ICY,2000,4
207965,IAO,ICY,2000,4
207966,IAO,ICY,2000,4
207967,IAO,ICY,2000,4
