ticketId,source,destination,fare,tax
107673,IAO,ICY,1000,2
107674,IAO,ICY,1000,2
107675,IAO,ICY,1000,2
107676,IAO,ICY,1000,2
107677,IAO,ICY,1000,2
107678,IAO,ICY,1000,2
107679,IAO,ICY,1000,2
107680,IAO,ICY,1000,2
107681,IAO,ICY,1000,2
107682,IAO,ICY,1000,2
107683,IAO,ICY,1000,2
107684,IAO,ICY,1000,2
107685,IAO,ICY,1000,2
107686,IAO,ICY,1000,2
107687,IAO,ICY,1000,2
107688,IAO,ICY,1000,2
107689,IAO,ICY,1000,2
107690,IAO,ICY,1000,2
107691,IAO,ICY,1000,2
107692,IAO,ICY,1000,2
107693,IAO,ICY,1000,2
107694,IAO,ICY,1000,2
107695,IAO,ICY,1000,2
107696,IAO,ICY,1000,2
107697,IAO,ICY,1000,2
107698,IAO,ICY,1000,2
107699,IAO,ICY,1000,2
107700,IAO,ICY,1000,2
107701,IAO,ICY,1000,2
107702,IAO,ICY,1000,2
107703,IAO,ICY,1000,2
107704,IAO,ICY,1000,2
107705,IAO,ICY,1000,2
107706,IAO,ICY,1000,2
107707,IAO,ICY,1000,2
107708,IAO,ICY,1000,2
107709,IAO,ICY,1000,2
107710,IAO,ICY,1000,2
107711,IAO,ICY,1000,2
107712,IAO,ICY,1000,2
107713,IAO,ICY,1000,2
107714,IAO,ICY,1000,2
107715,IAO,ICY,1000,2
107716,IAO,ICY,1000,2
107717,IAO,ICY,1000,2
107718,IAO,ICY,1000,2
107719,IAO,ICY,1000,2
107720,IAO,ICY,1000,2
107721,IAO,ICY,1000,2
107722,IAO,ICY,1000,2
107723,IAO,ICY,1000,2
107724,IAO,ICY,1000,2
107725,IAO,ICY,1000,2
107726,IAO,ICY,1000,2
107727,IAO,ICY,1000,2
107728,IAO,ICY,1000,2
107729,IAO,ICY,1000,2
107730,IAO,ICY,1000,2
107731,IAO,ICY,1000,2
107732,IAO,ICY,1000,2
107733,IAO,ICY,1000,2
107734,IAO,ICY,1000,2
107735,IAO,ICY,1000,2
107736,IAO,ICY,1000,2
107737,IAO,ICY,1000,2
107738,IAO,ICY,1000,2
107739,IAO,ICY,1000,2
107740,IAO,ICY,1000,2
107741,IAO,ICY,1000,2
107742,IAO,ICY,1000,2
107743,IAO,ICY,1000,2
107744,IAO,ICY,1000,2
107745,IAO,ICY,1000,2
107746,IAO,ICY,1000,2
107747,IAO,ICY,1000,2
107748,IAO,ICY,1000,2
107749,IAO,ICY,1000,2
107750,IAO,ICY,1000,2
107751,IAO,ICY,1000,2
107752,IAO,ICY,1000,2
107753,IAO,ICY,1000,2
107754,IAO,ICY,1000,2
107755,IAO,ICY,1000,2
107756,IAO,ICY,1000,2
107757,IAO,ICY,1000,2
107758,IAO,ICY,1000,2
107759,IAO,ICY,1000,2
107760,IAO,ICY,1000,2
107761,IAO,ICY,1000,2
107762,IAO,ICY,1000,2
107763,IAO,ICY,1000,2
107764,IAO,ICY,1000,2
107765,IAO,ICY,1000,2
107766,IAO,ICY,1000,2
107767,IAO,ICY,1000,2
107768,IAO,ICY,1000,2
107769,IAO,ICY,1000,2
107770,IAO,ICY,1000,2
107771,IAO,ICY,1000,2
107772,IAO,ICY,1000,2
107773,IAO,ICY,1000,2
107774,IAO,ICY,1000,2
107775,IAO,ICY,1000,2
107776,IAO,ICY,1000,2
107777,IAO,ICY,1000,2
107778,IAO,ICY,1000,2
107779,IAO,ICY,1000,2
107780,IAO,ICY,1000,2
107781,IAO,ICY,1000,2
107782,IAO,ICY,1000,2
107783,IAO,ICY,1000,2
107784,IAO,ICY,1000,2
107785,IAO,ICY,1000,2
107786,IAO,ICY,1000,2
107787,IAO,ICY,1000,2
107788,IAO,ICY,1000,2
107789,IAO,ICY,1000,2
107790,IAO,ICY,1000,2
107791,IAO,ICY,1000,2
107792,IAO,ICY,1000,2
107793,IAO,ICY,1000,2
107794,IAO,ICY,1000,2
107795,IAO,ICY,1000,2
107796,IAO,ICY,1000,2
107797,IAO,ICY,1000,2
107798,IAO,ICY,1000,2
107799,IAO,ICY,1000,2
107800,IAO,ICY,1000,2
107801,IAO,ICY,1000,2
107802,IAO,ICY,1000,2
107803,IAO,ICY,1000,2
107804,IAO,ICY,1000,2
107805,IAO,ICY,1000,2
107806,IAO,ICY,1000,2
107807,IAO,ICY,1000,2
107808,IAO,ICY,1000,2
107809,IAO,ICY,1000,2
107810,IAO,ICY,1000,2
107811,IAO,ICY,1000,2
107812,IAO,ICY,1000,2
107813,IAO,ICY,1000,2
107814,IAO,ICY,1000,2
107815,IAO,ICY,1000,2
107816,IAO,ICY,1000,2
107817,IAO,ICY,1000,2
107818,IAO,ICY,1000,2
107819,IAO,ICY,1000,2
107820,IAO,ICY,1000,2
107821,IAO,ICY,1000,2
107822,IAO,ICY,1000,2
107823,IAO,ICY,1000,2
107824,IAO,ICY,1000,2
107825,IAO,ICY,1000,2
107826,IAO,ICY,1000,2
107827,IAO,ICY,1000,2
107828,IAO,ICY,1000,2
107829,IAO,ICY,1000,2
107830,IAO,ICY,1000,2
107831,IAO,ICY,1000,2
107832,IAO,ICY,1000,2
107833,IAO,ICY,1000,2
107834,IAO,ICY,1000,2
107835,IAO,ICY,1000,2
107836,IAO,ICY,1000,2
107837,IAO,ICY,1000,2
107838,IAO,ICY,1000,2
107839,IAO,ICY,1000,2
107840,IAO,ICY,1000,2
107841,IAO,ICY,1000,2
107842,IAO,ICY,1000,2
107843,IAO,ICY,1000,2
107844,IAO,ICY,1000,2
107845,IAO,ICY,1000,2
107846,IAO,ICY,1000,2
107847,IAO,ICY,1000,2
107848,IAO,ICY,1000,2
107849,IAO,ICY,1000,2
107850,IAO,ICY,1000,2
107851,IAO,ICY,1000,2
107852,IAO,ICY,1000,2
107853,IAO,ICY,1000,2
107854,IAO,ICY,1000,2
107855,IAO,ICY,1000,2
107856,IAO,ICY,1000,2
107857,IAO,ICY,1000,2
107858,IAO,ICY,1000,2
107859,IAO,ICY,1000,2
107860,IAO,ICY,1000,2
107861,IAO,ICY,1000,2
107862,IAO,ICY,1000,2
107863,IAO,ICY,1000,2
107864,IAO,ICY,1000,2
107865,IAO,ICY,1000,2
107866,IAO,ICY,1000,2
107867,IAO,ICY,1000,2
107868,IAO,ICY,1000,2
107869,IAO,ICY,1000,2
107870,IAO,ICY,1000,2
107871,IAO,ICY,1000,2
107872,IAO,ICY,1000,2
107873,IAO,ICY,1000,2
107874,IAO,ICY,1000,2
107875,IAO,ICY,1000,2
107876,IAO,ICY,1000,2
107877,IAO,ICY,1000,2
107878,IAO,ICY,1000,2
107879,IAO,ICY,1000,2
107880,IAO,ICY,1000,2
107881,IAO,ICY,1000,2
107882,IAO,ICY,1000,2
107883,IAO,ICY,1000,2
107884,IAO,ICY,1000,2
107885,IAO,ICY,1000,2
107886,IAO,ICY,1000,2
107887,IAO,ICY,1000,2
107888,IAO,ICY,1000,2
107889,IAO,ICY,1000,2
107890,IAO,ICY,1000,2
107891,IAO,ICY,1000,2
107892,IAO,ICY,1000,2
107893,IAO,ICY,1000,2
107894,IAO,ICY,1000,2
107895,IAO,ICY,1000,2
107896,IAO,ICY,1000,2
107897,IAO,ICY,1000,2
107898,IAO,ICY,1000,2
107899,IAO,ICY,1000,2
107900,IAO,ICY,1000,2
107901,IAO,ICY,1000,2
107902,IAO,ICY,1000,2
107903,IAO,ICY,1000,2
107904,IAO,ICY,1000,2
107905,IAO,ICY,1000,2
107906,IAO,ICY,1000,2
107907,IAO,ICY,1000,2
107908,IAO,ICY,1000,2
107909,IAO,ICY,1000,2
107910,IAO,ICY,1000,2
107911,IAO,ICY,1000,2
107912,IAO,ICY,1000,2
107913,IAO,ICY,1000,2
107914,IAO,ICY,1000,2
107915,IAO,ICY,1000,2
107916,IAO,ICY,1000,2
107917,IAO,ICY,1000,2
107918,IAO,ICY,1000,2
107919,IAO,ICY,1000,2
107920,IAO,ICY,1000,2
107921,IAO,ICY,1000,2
107922,IAO,ICY,1000,2
107923,IAO,ICY,1000,2
107924,IAO,ICY,1000,2
107925,IAO,ICY,1000,2
107926,IAO,ICY,1000,2
107927,IAO,ICY,1000,2
107928,IAO,ICY,1000,2
107929,IAO,ICY,1000,2
107930,IAO,ICY,1000,2
107931,IAO,ICY,1000,2
107932,IAO,ICY,1000,2
107933,IAO,ICY,1000,2
107934,IAO,ICY,1000,2
107935,IAO,ICY,1000,2
107936,IAO,ICY,1000,2
107937,IAO,ICY,1000,2
107938,IAO,ICY,1000,2
107939,IAO,ICY,1000,2
107940,IAO,ICY,1000,2
107941,IAO,ICY,1000,2
107942,IAO,ICY,1000,2
107943,IAO,ICY,1000,2
107944,IAO,ICY,1000,2
107945,IAO,ICY,1000,2
107946,IAO,ICY,1000,2
107947,IAO,ICY,1000,2
107948,IAO,ICY,1000,2
107949,IAO,ICY,1000,2
107950,IAO,ICY,1000,2
107951,IAO,ICY,1000,2
107952,IAO,ICY,1000,2
107953,IAO,ICY,1000,2
107954,IAO,ICY,1000,2
107955,IAO,ICY,1000,2
107956,IAO,ICY,1000,2
107957,IAO,ICY,1000,2
107958,IAO,ICY,1000,2
107959,IAO,ICY,1000,2
107960,IAO,ICY,1000,2
107961,IAO,ICY,1000,2
107962,IAO,ICY,1000,2
107963,IAO,ICY,1000,2
107964,IAO,ICY,1000,2
107965,IAO,ICY,1000,2
107966,IAO,ICY,1000,2
107967,IAO,ICY,1000,2
107968,IAO,ICY,1000,2
107969,IAO,ICY,1000,2
107970,IAO,ICY,1000,2
107971,IAO,ICY,1000,2
107972,IAO,ICY,1000,2
107973,IAO,ICY,1000,2
107974,IAO,ICY,1000,2
107975,IAO,ICY,1000,2
107976,IAO,ICY,1000,2
107977,IAO,ICY,1000,2
107978,IAO,ICY,1000,2
107979,IAO,ICY,1000,2
107980,IAO,ICY,1000,2
107981,IAO,ICY,1000,2
107982,IAO,ICY,1000,2
107983,IAO,ICY,1000,2
107984,IAO,ICY,1000,2
107985,IAO,ICY,1000,2
107986,IAO,ICY,1000,2
107987,IAO,ICY,1000,2
107988,IAO,ICY,1000,2
107989,IAO,ICY,1000,2
107990,IAO,ICY,1000,2
107991,IAO,ICY,1000,2
107992,IAO,ICY,1000,2
107993,IAO,ICY,1000,2
107994,IAO,ICY,1000,2
107995,IAO,ICY,1000,2
107996,IAO,ICY,1000,2
107997,IAO,ICY,1000,2
107998,IAO,ICY,1000,2
107999,IAO,ICY,1000,2
108000,IAO,ICY,1000,2
108001,IAO,ICY,1000,2
108002,IAO,ICY,1000,2
108003,IAO,ICY,1000,2
108004,IAO,ICY,1000,2
108005,IAO,ICY,1000,2
108006,IAO,ICY,1000,2
108007,IAO,ICY,1000,2
108008,IAO,ICY,1000,2
108009,IAO,ICY,1000,2
108010,IAO,ICY,1000,2
108011,IAO,ICY,1000,2
108012,IAO,ICY,1000,2
108013,IAO,ICY,1000,2
108014,IAO,ICY,1000,2
108015,IAO,ICY,1000,2
108016,IAO,ICY,1000,2
108017,IAO,ICY,1000,2
108018,IAO,ICY,1000,2
108019,IAO,ICY,1000,2
108020,IAO,ICY,1000,2
108021,IAO,ICY,1000,2
108022,IAO,ICY,1000,2
108023,IAO,ICY,1000,2
108024,IAO,ICY,1000,2
108025,IAO,ICY,1000,2
108026,IAO,ICY,1000,2
108027,IAO,ICY,1000,2
108028,IAO,ICY,1000,2
108029,IAO,ICY,1000,2
108030,IAO,ICY,1000,2
108031,IAO,ICY,1000,2
108032,IAO,ICY,1000,2
108033,IAO,ICY,1000,2
108034,IAO,ICY,1000,2
108035,IAO,ICY,1000,2
108036,IAO,ICY,1000,2
108037,IAO,ICY,1000,2
108038,IAO,ICY,1000,2
108039,IAO,ICY,1000,2
108040,IAO,ICY,1000,2
108041,IAO,ICY,1000,2
108042,IAO,ICY,1000,2
108043,IAO,ICY,1000,2
108044,IAO,ICY,1000,2
108045,IAO,ICY,1000,2
108046,IAO,ICY,1000,2
108047,IAO,ICY,1000,2
108048,IAO,ICY,1000,2
108049,IAO,ICY,1000,2
108050,IAO,ICY,1000,2
108051,IAO,ICY,1000,2
108052,IAO,ICY,1000,2
108053,IAO,ICY,1000,2
108054,IAO,ICY,1000,2
108055,IAO,ICY,1000,2
108056,IAO,ICY,1000,2
108057,IAO,ICY,1000,2
108058,IAO,ICY,1000,2
108059,IAO,ICY,1000,2
108060,IAO,ICY,1000,2
108061,IAO,ICY,1000,2
108062,IAO,ICY,1000,2
108063,IAO,ICY,1000,2
108064,IAO,ICY,1000,2
108065,IAO,ICY,1000,2
108066,IAO,ICY,1000,2
108067,IAO,ICY,1000,2
108068,IAO,ICY,1000,2
108069,IAO,ICY,1000,2
108070,IAO,ICY,1000,2
108071,IAO,ICY,1000,2
108072,IAO,ICY,1000,2
108073,IAO,ICY,1000,2
108074,IAO,ICY,1000,2
108075,IAO,ICY,1000,2
108076,IAO,ICY,1000,2
108077,IAO,ICY,1000,2
108078,IAO,ICY,1000,2
108079,IAO,ICY,1000,2
108080,IAO,ICY,1000,2
108081,IAO,ICY,1000,2
108082,IAO,ICY,1000,2
108083,IAO,ICY,1000,2
108084,IAO,ICY,1000,2
108085,IAO,ICY,1000,2
108086,IAO,ICY,1000,2
108087,IAO,ICY,1000,2
108088,IAO,ICY,1000,2
108089,IAO,ICY,1000,2
108090,IAO,ICY,1000,2
108091,IAO,ICY,1000,2
108092,IAO,ICY,1000,2
108093,IAO,ICY,1000,2
108094,IAO,ICY,1000,2
108095,IAO,ICY,1000,2
108096,IAO,ICY,1000,2
108097,IAO,ICY,1000,2
108098,IAO,ICY,1000,2
108099,IAO,ICY,1000,2
108100,IAO,ICY,1000,2
108101,IAO,ICY,1000,2
108102,IAO,ICY,1000,2
108103,IAO,ICY,1000,2
108104,IAO,ICY,1000,2
108105,IAO,ICY,1000,2
108106,IAO,ICY,1000,2
108107,IAO,ICY,1000,2
108108,IAO,ICY,1000,2
108109,IAO,ICY,1000,2
108110,IAO,ICY,1000,2
108111,IAO,ICY,1000,2
108112,IAO,ICY,1000,2
108113,IAO,ICY,1000,2
108114,IAO,ICY,1000,2
108115,IAO,ICY,1000,2
108116,IAO,ICY,1000,2
108117,IAO,ICY,1000,2
108118,IAO,ICY,1000,2
108119,IAO,ICY,1000,2
108120,IAO,ICY,1000,2
108121,IAO,ICY,1000,2
108122,IAO,ICY,1000,2
108123,IAO,ICY,1000,2
108124,IAO,ICY,1000,2
108125,IAO,ICY,1000,2
108126,IAO,ICY,1000,2
108127,IAO,ICY,1000,2
108128,IAO,ICY,1000,2
108129,IAO,ICY,1000,2
108130,IAO,ICY,1000,2
108131,IAO,ICY,1000,2
108132,IAO,ICY,1000,2
108133,IAO,ICY,1000,2
108134,IAO,ICY,1000,2
108135,IAO,ICY,1000,2
108136,IAO,ICY,1000,2
108137,IAO,ICY,1000,2
108138,IAO,ICY,1000,2
108139,IAO,ICY,1000,2
108140,IAO,ICY,1000,2
108141,IAO,ICY,1000,2
108142,IAO,ICY,1000,2
108143,IAO,ICY,1000,2
108144,IAO,ICY,1000,2
108145,IAO,ICY,1000,2
108146,IAO,ICY,1000,2
108147,IAO,ICY,1000,2
108148,IAO,ICY,1000,2
108149,IAO,ICY,1000,2
108150,IAO,ICY,1000,2
108151,IAO,ICY,1000,2
108152,IAO,ICY,1000,2
108153,IAO,ICY,1000,2
108154,IAO,ICY,1000,2
108155,IAO,ICY,1000,2
108156,IAO,ICY,1000,2
108157,IAO,ICY,1000,2
108158,IAO,ICY,1000,2
108159,IAO,ICY,1000,2
108160,IAO,ICY,1000,2
108161,IAO,ICY,1000,2
108162,IAO,ICY,1000,2
108163,IAO,ICY,1000,2
108164,IAO,ICY,1000,2
108165,IAO,ICY,1000,2
108166,IAO,ICY,1000,2
108167,IAO,ICY,1000,2
108168,IAO,ICY,1000,2
108169,IAO,ICY,1000,2
108170,IAO,ICY,1000,2
108171,IAO,ICY,1000,2
108172,IAO,ICY,1000,2
108173,IAO,ICY,1000,2
108174,IAO,ICY,1000,2
108175,IAO,ICY,1000,2
108176,IAO,ICY,1000,2
108177,IAO,ICY,1000,2
108178,IAO,ICY,1000,2
108179,IAO,ICY,1000,2
108180,IAO,ICY,1000,2
108181,IAO,ICY,1000,2
108182,IAO,ICY,1000,2
108183,IAO,ICY,1000,2
108184,IAO,ICY,1000,2
108185,IAO,ICY,1000,2
108186,IAO,ICY,1000,2
108187,IAO,ICY,1000,2
108188,IAO,ICY,1000,2
108189,IAO,ICY,1000,2
108190,IAO,ICY,1000,2
108191,IAO,ICY,1000,2
108192,IAO,ICY,1000,2
108193,IAO,ICY,1000,2
108194,IAO,ICY,1000,2
108195,IAO,ICY,1000,2
108196,IAO,ICY,1000,2
108197,IAO,ICY,1000,2
108198,IAO,ICY,1000,2
108199,IAO,ICY,1000,2
108200,IAO,ICY,1000,2
108201,IAO,ICY,1000,2
108202,IAO,ICY,1000,2
108203,IAO,ICY,1000,2
108204,IAO,ICY,1000,2
108205,IAO,ICY,1000,2
108206,IAO,ICY,1000,2
108207,IAO,ICY,1000,2
108208,IAO,ICY,1000,2
108209,IAO,ICY,1000,2
108210,IAO,ICY,1000,2
108211,IAO,ICY,1000,2
108212,IAO,ICY,1000,2
108213,IAO,ICY,1000,2
108214,IAO,ICY,1000,2
108215,IAO,ICY,1000,2
108216,IAO,ICY,1000,2
108217,IAO,ICY,1000,2
108218,IAO,ICY,1000,2
108219,IAO,ICY,1000,2
108220,IAO,ICY,1000,2
108221,IAO,ICY,1000,2
108222,IAO,ICY,1000,2
108223,IAO,ICY,1000,2
108224,IAO,ICY,1000,2
108225,IAO,ICY,1000,2
108226,IAO,ICY,1000,2
108227,IAO,ICY,1000,2
108228,IAO,ICY,1000,2
108229,IAO,ICY,1000,2
108230,IAO,ICY,1000,2
108231,IAO,ICY,1000,2
108232,IAO,ICY,1000,2
108233,IAO,ICY,1000,2
108234,IAO,ICY,1000,2
108235,IAO,ICY,1000,2
108236,IAO,ICY,1000,2
108237,IAO,ICY,1000,2
108238,IAO,ICY,1000,2
108239,IAO,ICY,1000,2
108240,IAO,ICY,1000,2
108241,IAO,ICY,1000,2
108242,IAO,ICY,1000,2
108243,IAO,ICY,1000,2
108244,IAO,ICY,1000,2
108245,IAO,ICY,1000,2
108246,IAO,ICY,1000,2
108247,IAO,ICY,1000,2
108248,IAO,ICY,1000,2
108249,IAO,ICY,1000,2
108250,IAO,ICY,1000,2
108251,IAO,ICY,1000,2
108252,IAO,ICY,1000,2
108253,IAO,ICY,1000,2
108254,IAO,ICY,1000,2
108255,IAO,ICY,1000,2
108256,IAO,ICY,1000,2
108257,IAO,ICY,1000,2
108258,IAO,ICY,1000,2
108259,IAO,ICY,1000,2
108260,IAO,ICY,1000,2
108261,IAO,ICY,1000,2
108262,IAO,ICY,1000,2
108263,IAO,ICY,1000,2
108264,IAO,ICY,1000,2
108265,IAO,ICY,1000,2
108266,IAO,ICY,1000,2
108267,IAO,ICY,1000,2
108268,IAO,ICY,1000,2
108269,IAO,ICY,1000,2
108270,IAO,ICY,1000,2
108271,IAO,ICY,1000,2
108272,IAO,ICY,1000,2
108273,IAO,ICY,1000,2
108274,IAO,ICY,1000,2
108275,IAO,ICY,1000,2
108276,IAO,ICY,1000,2
108277,IAO,ICY,1000,2
108278,IAO,ICY,1000,2
108279,IAO,ICY,1000,2
108280,IAO,ICY,1000,2
108281,IAO,ICY,1000,2
108282,IAO,ICY,1000,2
108283,IAO,ICY,1000,2
108284,IAO,ICY,1000,2
108285,IAO,ICY,1000,2
108286,IAO,ICY,1000,2
108287,IAO,ICY,1000,2
108288,IAO,ICY,1000,2
108289,IAO,ICY,1000,2
108290,IAO,ICY,1000,2
108291,IAO,ICY,1000,2
108292,IAO,ICY,1000,2
108293,IAO,ICY,1000,2
108294,IAO,ICY,1000,2
108295,IAO,ICY,1000,2
108296,IAO,ICY,1000,2
108297,IAO,ICY,1000,2
108298,IAO,ICY,1000,2
108299,IAO,ICY,1000,2
108300,IAO,ICY,1000,2
108301,IAO,ICY,1000,2
108302,IAO,ICY,1000,2
108303,IAO,ICY,1000,2
108304,IAO,ICY,1000,2
108305,IAO,ICY,1000,2
108306,IAO,ICY,1000,2
108307,IAO,ICY,1000,2
108308,IAO,ICY,1000,2
108309,IAO,ICY,1000,2
108310,IAO,ICY,1000,2
108311,IAO,ICY,1000,2
108312,IAO,ICY,1000,2
108313,IAO,ICY,1000,2
108314,IAO,ICY,1000,2
108315,IAO,ICY,1000,2
108316,IAO,ICY,1000,2
108317,IAO,ICY,1000,2
108318,IAO,ICY,1000,2
108319,IAO,ICY,1000,2
108320,IAO,ICY,1000,2
108321,IAO,ICY,1000,2
108322,IAO,ICY,1000,2
108323,IAO,ICY,1000,2
108324,IAO,ICY,1000,2
108325,IAO,ICY,1000,2
108326,IAO,ICY,1000,2
108327,IAO,ICY,1000,2
108328,IAO,ICY,1000,2
108329,IAO,ICY,1000,2
108330,IAO,ICY,1000,2
108331,IAO,ICY,1000,2
108332,IAO,ICY,1000,2
108333,IAO,ICY,1000,2
108334,IAO,ICY,1000,2
108335,IAO,ICY,1000,2
108336,IAO,ICY,1000,2
108337,IAO,ICY,1000,2
108338,IAO,ICY,1000,2
108339,IAO,ICY,1000,2
108340,IAO,ICY,1000,2
108341,IAO,ICY,1000,2
108342,IAO,ICY,1000,2
108343,IAO,ICY,1000,2
108344,IAO,ICY,1000,2
108345,IAO,ICY,1000,2
108346,IAO,ICY,1000,2
108347,IAO,ICY,1000,2
108348,IAO,ICY,1000,2
108349,IAO,ICY,1000,2
108350,IAO,ICY,1000,2
108351,IAO,ICY,1000,2
108352,IAO,ICY,1000,2
108353,IAO,ICY,1000,2
108354,IAO,ICY,1000,2
108355,IAO,ICY,1000,2
108356,IAO,ICY,1000,2
108357,IAO,ICY,1000,2
108358,IAO,ICY,1000,2
108359,IAO,ICY,1000,2
108360,IAO,ICY,1000,2
108361,IAO,ICY,1000,2
108362,IAO,ICY,1000,2
108363,IAO,ICY,1000,2
108364,IAO,ICY,1000,2
108365,IAO,ICY,1000,2
108366,IAO,ICY,1000,2
108367,IAO,ICY,1000,2
108368,IAO,ICY,1000,2
108369,IAO,ICY,1000,2
108370,IAO,ICY,1000,2
108371,IAO,ICY,1000,2
108372,IAO,ICY,1000,2
108373,IAO,ICY,1000,2
108374,IAO,ICY,1000,2
108375,IAO,ICY,1000,2
108376,IAO,ICY,1000,2
108377,IAO,ICY,1000,2
108378,IAO,ICY,1000,2
108379,IAO,ICY,1000,2
108380,IAO,ICY,1000,2
108381,IAO,ICY,1000,2
108382,IAO,ICY,1000,2
108383,IAO,ICY,1000,2
108384,IAO,ICY,1000,2
108385,IAO,ICY,1000,2
108386,IAO,ICY,1000,2
108387,IAO,ICY,1000,2
108388,IAO,ICY,1000,2
108389,IAO,ICY,1000,2
108390,IAO,ICY,1000,2
108391,IAO,ICY,1000,2
108392,IAO,ICY,1000,2
108393,IAO,ICY,1000,2
108394,IAO,ICY,1000,2
108395,IAO,ICY,1000,2
108396,IAO,ICY,1000,2
108397,IAO,ICY,1000,2
108398,IAO,ICY,1000,2
108399,IAO,ICY,1000,2
108400,IAO,ICY,1000,2
108401,IAO,ICY,1000,2
108402,IAO,ICY,1000,2
108403,IAO,ICY,1000,2
108404,IAO,ICY,1000,2
108405,IAO,ICY,1000,2
108406,IAO,ICY,1000,2
108407,IAO,ICY,1000,2
108408,IAO,ICY,1000,2
108409,IAO,ICY,1000,2
108410,IAO,ICY,1000,2
108411,IAO,ICY,1000,2
108412,IAO,ICY,1000,2
108413,IAO,ICY,1000,2
108414,IAO,ICY,1000,2
108415,IAO,ICY,1000,2
108416,IAO,ICY,1000,2
108417,IAO,ICY,1000,2
108418,IAO,ICY,1000,2
108419,IAO,ICY,1000,2
108420,IAO,ICY,1000,2
108421,IAO,ICY,1000,2
108422,IAO,ICY,1000,2
108423,IAO,ICY,1000,2
108424,IAO,ICY,1000,2
108425,IAO,ICY,1000,2
108426,IAO,ICY,1000,2
108427,IAO,ICY,1000,2
108428,IAO,ICY,1000,2
108429,IAO,ICY,1000,2
108430,IAO,ICY,1000,2
108431,IAO,ICY,1000,2
108432,IAO,ICY,1000,2
108433,IAO,ICY,1000,2
108434,IAO,ICY,1000,2
108435,IAO,ICY,1000,2
108436,IAO,ICY,1000,2
108437,IAO,ICY,1000,2
108438,IAO,ICY,1000,2
108439,IAO,ICY,1000,2
108440,IAO,ICY,1000,2
108441,IAO,ICY,1000,2
108442,IAO,ICY,1000,2
108443,IAO,ICY,1000,2
108444,IAO,ICY,1000,2
108445,IAO,ICY,1000,2
108446,IAO,ICY,1000,2
108447,IAO,ICY,1000,2
108448,IAO,ICY,1000,2
108449,IAO,ICY,1000,2
108450,IAO,ICY,1000,2
108451,IAO,ICY,1000,2
108452,IAO,ICY,1000,2
108453,IAO,ICY,1000,2
108454,IAO,ICY,1000,2
108455,IAO,ICY,1000,2
108456,IAO,ICY,1000,2
108457,IAO,ICY,1000,2
108458,IAO,ICY,1000,2
108459,IAO,ICY,1000,2
108460,IAO,ICY,1000,2
108461,IAO,ICY,1000,2
108462,IAO,ICY,1000,2
108463,IAO,ICY,1000,2
108464,IAO,ICY,1000,2
108465,IAO,ICY,1000,2
108466,IAO,ICY,1000,2
108467,IAO,ICY,1000,2
108468,IAO,ICY,1000,2
108469,IAO,ICY,1000,2
108470,IAO,ICY,1000,2
108471,IAO,ICY,1000,2
108472,IAO,ICY,1000,2
108473,IAO,ICY,1000,2
108474,IAO,ICY,1000,2
108475,IAO,ICY,1000,2
108476,IAO,ICY,1000,2
108477,IAO,ICY,1000,2
108478,IAO,ICY,1000,2
108479,IAO,ICY,1000,2
108480,IAO,ICY,1000,2
108481,IAO,ICY,1000,2
108482,IAO,ICY,1000,2
108483,IAO,ICY,1000,2
108484,IAO,ICY,1000,2
108485,IAO,ICY,1000,2
108486,IAO,ICY,1000,2
108487,IAO,ICY,1000,2
108488,IAO,ICY,1000,2
108489,IAO,ICY,1000,2
108490,IAO,ICY,1000,2
108491,IAO,ICY,1000,2
108492,IAO,ICY,1000,2
108493,IAO,ICY,1000,2
108494,IAO,ICY,1000,2
108495,IAO,ICY,1000,2
108496,IAO,ICY,1000,2
108497,IAO,ICY,1000,2
108498,IAO,ICY,1000,2
108499,IAO,ICY,1000,2
108500,IAO,ICY,1000,2
108501,IAO,ICY,1000,2
108502,IAO,ICY,1000,2
108503,IAO,ICY,1000,2
108504,IAO,ICY,1000,2
108505,IAO,ICY,1000,2
108506,IAO,ICY,1000,2
108507,IAO,ICY,1000,2
108508,IAO,ICY,1000,2
108509,IAO,ICY,1000,2
108510,IAO,ICY,1000,2
108511,IAO,ICY,1000,2
108512,IAO,ICY,1000,2
108513,IAO,ICY,1000,2
108514,IAO,ICY,1000,2
108515,IAO,ICY,1000,2
108516,IAO,ICY,1000,2
108517,IAO,ICY,1000,2
108518,IAO,ICY,1000,2
108519,IAO,ICY,1000,2
108520,IAO,ICY,1000,2
108521,IAO,ICY,1000,2
108522,IAO,ICY,1000,2
108523,IAO,ICY,1000,2
108524,IAO,ICY,1000,2
108525,IAO,ICY,1000,2
108526,IAO,ICY,1000,2
108527,IAO,ICY,1000,2
108528,IAO,ICY,1000,2
108529,IAO,ICY,1000,2
108530,IAO,ICY,1000,2
108531,IAO,ICY,1000,2
108532,IAO,ICY,1000,2
108533,IAO,ICY,1000,2
108534,IAO,ICY,1000,2
108535,IAO,ICY,1000,2
108536,IAO,ICY,1000,2
108537,IAO,ICY,1000,2
108538,IAO,ICY,1000,2
108539,IAO,ICY,1000,2
108540,IAO,ICY,1000,2
108541,IAO,ICY,1000,2
108542,IAO,ICY,1000,2
108543,IAO,ICY,1000,2
108544,IAO,ICY,1000,2
108545,IAO,ICY,1000,2
108546,IAO,ICY,1000,2
